별점,날짜,내용,정제된_내용,요일,리뷰길이,tfidf_같이,tfidf_계속,tfidf_공간,tfidf_공간이,tfidf_공포,tfidf_공포영화,tfidf_그냥,tfidf_기분,tfidf_끝나고,tfidf_너무,tfidf_느낌,tfidf_뭔가,tfidf_백룸,tfidf_보고,tfidf_보는,tfidf_봤는데,tfidf_영화,tfidf_영화가,tfidf_영화는,tfidf_영화를,tfidf_오랜만에,tfidf_이거,tfidf_이런,tfidf_있는,tfidf_재밌게,tfidf_정말,tfidf_주는,tfidf_진짜,tfidf_추천,tfidf_하는
3,2026-06-09 22:54:00,이런 컨텐츠로 이 정도밖에 못 뽑다니...,이런 컨텐츠로 이 정도밖에 못 뽑다니,Tuesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-09 18:12:00,처절하게 망가진 내면의 세계,처절하게 망가진 내면의 세계,Tuesday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-09 14:07:00,백룸에 대한 기초지식 없이 보면 영화보는 내내 아무것도 이해 못함... 아는 사람들끼리만 공유하는 그들만의 리그 이건 상업영화가 아닌 독립영화로 구분해야 맞을듯,백룸에 대한 기초지식 없이 보면 영화보는 내내 아무것도 이해 못함 아는 사람들끼리만 공유하는 그들만의 리그 이건 상업영화가 아닌 독립영화로 구분해야 맞을듯,Tuesday,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-09 12:22:00,1점도 아깝다 너무 돈아깝고 시간아깝고 ㅠㅠㅠ,점도 아깝다 너무 돈아깝고 시간아깝고,Tuesday,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-09 11:57:00,재밌는데 어렵습니다~~,재밌는데 어렵습니다,Tuesday,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-09 11:01:00,보지마셈 개쳐노잼임ㅋㅋ,보지마셈 개쳐노잼임,Tuesday,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-09 09:08:00,개노잼ㄷㄷ 말도안되고 황당함 무섭지도아늠,개노잼 말도안되고 황당함 무섭지도아늠,Tuesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-09 02:27:00,"소름돋는, 공간화된 기억 어드벤처",소름돋는 공간화된 기억 어드벤처,Tuesday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2026-06-08 20:32:00,제작비 투자받은 대학생 졸작 느낌,제작비 투자받은 대학생 졸작 느낌,Monday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-06-08 20:32:00,"아 보는데 계속 싸구려 카메라로 움직이면서 촬영하니까 멀미나서 토할꺼 같음 ㅡㅡ, 영화도 별로임 차라리 겟 아웃 같은거 보셈",아 보는데 계속 싸구려 카메라로 움직이면서 촬영하니까 멀미나서 토할꺼 같음  영화도 별로임 차라리 겟 아웃 같은거 보셈,Monday,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-08 19:42:00,와이프가 보고 싶다고 해서 예고편도 안보고 그냥 가서 봤는데...백룸이 뭔지는 안알려주더라도 메인 인물의 감정 변화의 이유는 알려줘야 하는거 아니냐?,와이프가 보고 싶다고 해서 예고편도 안보고 그냥 가서 봤는데백룸이 뭔지는 안알려주더라도 메인 인물의 감정 변화의 이유는 알려줘야 하는거 아니냐,Monday,83,0.0,0.0,0.0,0.0,0.0,0.0,0.7273481336623709,0.0,0.0,0.0,0.0,0.0,0.0,0.6862686736678761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-08 19:10:00,이 영화 >>????<< 이걸로 설명가능,이 영화  이걸로 설명가능,Monday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-08 15:51:00,공포 연출 만족합니다 전체적으로 나쁘지 않았음,공포 연출 만족합니다 전체적으로 나쁘지 않았음,Monday,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-08 08:23:00,사전지식없이 봤는데소재는 괜찮았으나 재미는 없고 지루했음,사전지식없이 봤는데소재는 괜찮았으나 재미는 없고 지루했음,Monday,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-08 08:00:00,생각보다 추상적인 편이에요,생각보다 추상적인 편이에요,Monday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-07 22:45:00,아. 너무 무서움. 진짜 화들짝 놀라면서 봄.심야로 보고 지하주차장 내려왔는데 주차된 차들만 몇대 있고 사람이 없음.백룸 주차장 버전같아서 살짝 소름..ㅋ사운드로 공포 극대화 미친듯 아오..,아 너무 무서움 진짜 화들짝 놀라면서 봄심야로 보고 지하주차장 내려왔는데 주차된 차들만 몇대 있고 사람이 없음백룸 주차장 버전같아서 살짝 소름사운드로 공포 극대화 미친듯 아오,Sunday,106,0.0,0.0,0.0,0.0,0.5565869058643809,0.0,0.0,0.0,0.0,0.454975127874883,0.0,0.0,0.0,0.5681556182678763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40050947887184385,0.0,0.0
2,2026-06-07 22:00:00,살면서 본 영화중 재미없는 영화 1위임ㅋㅋ 평점알바 댓글알바 쓰지말고 정정당당하게 평가받으세요. 돈아깝고 시간아깝고 오죽하면 이렇게 재미없어서 영화 평점 쓴거 처음임,살면서 본 영화중 재미없는 영화 위임 평점알바 댓글알바 쓰지말고 정정당당하게 평가받으세요 돈아깝고 시간아깝고 오죽하면 이렇게 재미없어서 영화 평점 쓴거 처음임,Sunday,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-07 19:39:00,"모난 부분없이 ""깔끔""하게 잘 만든 영화, 뛰어난 사운드 이펙트에 귀도 즐거움",모난 부분없이 깔끔하게 잘 만든 영화 뛰어난 사운드 이펙트에 귀도 즐거움,Sunday,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-07 19:35:00,"블랙미러, 버드박스, 미드소마 처럼 불쾌한거 좋아하시면 강추 오랜만에 불쾌한 영화중에 육각형 영화 였습니다. 취향이라면 명작",블랙미러 버드박스 미드소마 처럼 불쾌한거 좋아하시면 강추 오랜만에 불쾌한 영화중에 육각형 영화 였습니다 취향이라면 명작,Sunday,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55380594960913,0.0,0.0,0.0,0.8326457651231582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-07 16:10:00,근래에 본 공포영화 중 탑오브탑,근래에 본 공포영화 중 탑오브탑,Sunday,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-07 15:00:00,최악 10년만에 영화평쓴다보지마세요 시간날림,최악 년만에 영화평쓴다보지마세요 시간날림,Sunday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-07 14:21:00,타임킬링용 연출은 좋았음,타임킬링용 연출은 좋았음,Sunday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-07 09:56:00,먼가 대단한걸 보여주고싶지만 능력이 안되는 느낌초반 분위기만 잡아놓고 후반부는 나몰라라,먼가 대단한걸 보여주고싶지만 능력이 안되는 느낌초반 분위기만 잡아놓고 후반부는 나몰라라,Sunday,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-07 04:13:00,영상미 진짜 원작 싱크로율 미치게 잘 만든 영화입니다. 꼭 보세요,영상미 진짜 원작 싱크로율 미치게 잘 만든 영화입니다 꼭 보세요,Sunday,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2026-06-07 01:44:00,소중한 두 시간을 뺏겼다. 영화를 보는 내내 내 표정은 지루함으로 굳어있었음.,소중한 두 시간을 뺏겼다 영화를 보는 내내 내 표정은 지루함으로 굳어있었음,Sunday,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960093106928844,0.0,0.0,0.0,0.0,0.7180327565151997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-06-07 01:42:00,욕나온다 진심 돈 아까움,욕나온다 진심 돈 아까움,Sunday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-07 01:19:00,이게 호불호가 엄청 나눠질 그런 영화인 것 같아요일단은 기괴한 거를 별로 좋아하지 않은 분들은 보지 않는 것을 추천하고요그리고 내용을 해석하는데 아마 쉽지 않을 것 같습니다.일단 저는 이게 게임이 있다는 거는 알고 있었고 그래서 어떻게 풀어나갈까 싶기는 했는데 저는 처음엔 그냥 공포로만 풀어나갈 줄 알았는데 그래도 나름 그래도 재미있게 풀어나갔던 것 같아요그래서 9점을 줬는데 뭔가 간단한 그냥 공포물 영화를 생각하셨다면은 아마 평점을 낮게 주실 수밖에 없을 것 같습니다.좀 철학적으로 다가가거나 그래야지 이 영화를 이해하실 수 있을 것 같아요.그래서 간단한 뻔한 그런 영화를 원하신다면 굳이 추천하진 않습니다.,이게 호불호가 엄청 나눠질 그런 영화인 것 같아요일단은 기괴한 거를 별로 좋아하지 않은 분들은 보지 않는 것을 추천하고요그리고 내용을 해석하는데 아마 쉽지 않을 것 같습니다일단 저는 이게 게임이 있다는 거는 알고 있었고 그래서 어떻게 풀어나갈까 싶기는 했는데 저는 처음엔 그냥 공포로만 풀어나갈 줄 알았는데 그래도 나름 그래도 재미있게 풀어나갔던 것 같아요그래서 점을 줬는데 뭔가 간단한 그냥 공포물 영화를 생각하셨다면은 아마 평점을 낮게 주실 수밖에 없을 것 같습니다좀 철학적으로 다가가거나 그래야지 이 영화를 이해하실 수 있을 것 같아요그래서 간단한 뻔한 그런 영화를 원하신다면 굳이 추천하진 않습니다,Sunday,343,0.0,0.0,0.0,0.0,0.0,0.0,0.5070881637455488,0.0,0.0,0.0,0.0,0.2725548741426517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176646224279552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-06-07 00:47:00,관객에게 숙제를 남기거나 여운을 남기는 영화를 좋아하지만 반전없이 짧은 시간안에 너무 많은 의문을 남겼다. 감독목을 조르고 싶었음.,관객에게 숙제를 남기거나 여운을 남기는 영화를 좋아하지만 반전없이 짧은 시간안에 너무 많은 의문을 남겼다 감독목을 조르고 싶었음,Sunday,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750342272364557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181293525516441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-06 23:07:00,신비롭고 탐험 욕구를 불러일으키는 장소 & 설정. 백룸이 기억으로 증식하고 크리쳐가 생긴다는 해석도 나름 이해가 되고 마음에 든다. 그런데 크리쳐들을 다룰 수 있게 된 클락이 마지막에 해적클락에게 살해당한 이유는 잘 모르겠다.. 아시는분,신비롭고 탐험 욕구를 불러일으키는 장소  설정 백룸이 기억으로 증식하고 크리쳐가 생긴다는 해석도 나름 이해가 되고 마음에 든다 그런데 크리쳐들을 다룰 수 있게 된 클락이 마지막에 해적클락에게 살해당한 이유는 잘 모르겠다 아시는분,Saturday,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-06 22:57:00,나름 볼만함 깜놀 갑툭튀 이런거 없이 쫄깃하게 만듬. 근데 여주가 너무 암걸림,나름 볼만함 깜놀 갑툭튀 이런거 없이 쫄깃하게 만듬 근데 여주가 너무 암걸림,Saturday,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 22:09:00,와 내 인생 최고에 명작입니다꼭보세요개무서움,와 내 인생 최고에 명작입니다꼭보세요개무서움,Saturday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-06 19:06:00,진짜 장난하냐? 7광구랑 좋은 승부,진짜 장난하냐 광구랑 좋은 승부,Saturday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,2026-06-06 18:09:00,기대민큼 재밌엇다. 다시 보고 싶은 영화… 대단해,기대민큼 재밌엇다 다시 보고 싶은 영화 대단해,Saturday,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173347350115294,0.0,0.0,0.5761631114047767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-06 17:17:00,백룸을 빙자한 ‘겟 아웃’,백룸을 빙자한 겟 아웃,Saturday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 17:07:00,퇴근길에 텅 빈 회사 복도 걸어 나오는데 조명 깜빡이는 거 보고 진심 주저앉을 뻔했잖아ㅋㅋㅋ 일상 공간을 공포 유발지로 만드네,퇴근길에 텅 빈 회사 복도 걸어 나오는데 조명 깜빡이는 거 보고 진심 주저앉을 뻔했잖아 일상 공간을 공포 유발지로 만드네,Saturday,70,0.0,0.0,0.0,0.0,0.6997967091140431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143420510603834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 16:35:00,와 진짜 숨막혀 죽는줄 알았네 .. 긴장감 개쩔어요 !!,와 진짜 숨막혀 죽는줄 알았네  긴장감 개쩔어요,Saturday,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-06-06 16:13:00,인터넷에서 보던 가상의 공간이 스크린으로 완벽하게 구현된 걸 보는 갓만으로도 충분히 가치 있는 관람이었습니다.,인터넷에서 보던 가상의 공간이 스크린으로 완벽하게 구현된 걸 보는 갓만으로도 충분히 가치 있는 관람이었습니다,Saturday,61,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 15:38:00,분명 대낮처럼 밝고 환한 공간인데 왜 이렇게 음산하고 조마조마한지 모르겠어요 어둠 속에서 귀신 나오는 것보다 이 환한 기괴함이 훨씬 압도적입니다,분명 대낮처럼 밝고 환한 공간인데 왜 이렇게 음산하고 조마조마한지 모르겠어요 어둠 속에서 귀신 나오는 것보다 이 환한 기괴함이 훨씬 압도적입니다,Saturday,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-06-06 15:35:00,음... 떡밥이 회수안된 느낌?,음 떡밥이 회수안된 느낌,Saturday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 15:27:00,"스토리가 억지스럽지 않고 상황 자체가 주는 서스펜스에 집중해서 그런지, 다 보고 나서도 잔상이 꽤 길게 남는 영화입니다.",스토리가 억지스럽지 않고 상황 자체가 주는 서스펜스에 집중해서 그런지 다 보고 나서도 잔상이 꽤 길게 남는 영화입니다,Saturday,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908079957782289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230382513870661,0.0,0.0,0.0
7,2026-06-06 15:15:00,사라진 것은 없어지지 않는다. 다만 아무도 찾지 않는 방에 남겨질 뿐.,사라진 것은 없어지지 않는다 다만 아무도 찾지 않는 방에 남겨질 뿐,Saturday,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 15:14:00,사운드로만 관객을 깜짝 놀라게 하는 뻔한 점프 스케어가 없어서 정말 만족스러웠습니다.,사운드로만 관객을 깜짝 놀라게 하는 뻔한 점프 스케어가 없어서 정말 만족스러웠습니다,Saturday,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121701252440863,0.0,0.0,0.0,0.7020069178504029
10,2026-06-06 13:59:00,보통의 공포 영화가 그냥 놀래키기 라면 이 영화는 고림시키기에 가깝습니다. 극장이라는 폐쇄된 공간에서 봐야 그 고립감이 고스란히 체감돼요,보통의 공포 영화가 그냥 놀래키기 라면 이 영화는 고림시키기에 가깝습니다 극장이라는 폐쇄된 공간에서 봐야 그 고립감이 고스란히 체감돼요,Saturday,76,0.0,0.0,0.0,0.0,0.4621534381461225,0.0,0.49999845539723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065833393463318,0.5289509093543762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 13:28:00,끝없이 반복되는 공간을 비출 때 묘한 기괴함이 느껴지네요! 비주얼이 주는 압도감이 엄청납니다.,끝없이 반복되는 공간을 비출 때 묘한 기괴함이 느껴지네요 비주얼이 주는 압도감이 엄청납니다,Saturday,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,2026-06-06 12:59:00,모르는 동네에서 길 잃었을 때 느껴지는 그 막막하고 서늘한 현실 공포의 상위 호환 버전입니다. 공간이 인간을 거부하는 느낌이에요,모르는 동네에서 길 잃었을 때 느껴지는 그 막막하고 서늘한 현실 공포의 상위 호환 버전입니다 공간이 인간을 거부하는 느낌이에요,Saturday,71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 12:46:00,"초반에는 '저기선 저렇게 행동해야지' 하면서 훈수 두는 마음으로 보다가, 나중엔 규칙 자체가 무의미해지는 절망적인 상황에 같이 압도당해 버렸습니다!!",초반에는 저기선 저렇게 행동해야지 하면서 훈수 두는 마음으로 보다가 나중엔 규칙 자체가 무의미해지는 절망적인 상황에 같이 압도당해 버렸습니다,Saturday,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 11:57:00,"주인공이 가지 말라는 곳을 가며 삽질하는 게 아니라, 애초에 어디로 가야 할지 길 자체가 없는 막막함에서 오는 공포라 신선했습니다",주인공이 가지 말라는 곳을 가며 삽질하는 게 아니라 애초에 어디로 가야 할지 길 자체가 없는 막막함에서 오는 공포라 신선했습니다,Saturday,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 11:57:00,벽지 패턴이나 조명 각도 같은 미장센이 진짜 변태 같아요 별거 아닌 사물들이 나를 감시하는 것 같은 착각이 들어서 소름 돋았습니다,벽지 패턴이나 조명 각도 같은 미장센이 진짜 변태 같아요 별거 아닌 사물들이 나를 감시하는 것 같은 착각이 들어서 소름 돋았습니다,Saturday,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-06-06 11:09:00,긴장감 때문에 온몸이 경직된 채로 봤는지 집에 오니까 어깨가 다 결려요 잔인한 장면 하나 없이 사람 긴장시키는 힘이 엄청납니다,긴장감 때문에 온몸이 경직된 채로 봤는지 집에 오니까 어깨가 다 결려요 잔인한 장면 하나 없이 사람 긴장시키는 힘이 엄청납니다,Saturday,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 11:07:00,난이도 엄청 높은 방탈출 카페에 들어가서 제한 시간 5분 남았을 때의 그 똥줄 타는 기분을 영화 보는 내내 간접 체험할 수 있어요,난이도 엄청 높은 방탈출 카페에 들어가서 제한 시간 분 남았을 때의 그 똥줄 타는 기분을 영화 보는 내내 간접 체험할 수 있어요,Saturday,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429207063446692,0.0,0.5380378079795173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-06 10:44:00,영화 무섭고 재밌어요 게임도 관심이 생겼어요,영화 무섭고 재밌어요 게임도 관심이 생겼어요,Saturday,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-06 10:38:00,러닝타임 내내 상영관 안이 너무 고요해서 다들 숨죽이고 보는 분위기였어요. 다 끝나고 문 열릴 때 관객들이 단체로 한숨 돌리는 게 인상적이었습니다.,러닝타임 내내 상영관 안이 너무 고요해서 다들 숨죽이고 보는 분위기였어요 다 끝나고 문 열릴 때 관객들이 단체로 한숨 돌리는 게 인상적이었습니다,Saturday,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237494198927174,0.4588317299620121,0.0,0.0,0.0,0.0,0.632779665257636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
